order_id,product_id,category,region,sales_amount,quantity,customer_age,customer_gender,order_date
1289,1001,Sneakers,South,502.72,4,38,Non-Binary,4/27/2024
1290,1015,Electronics,East,705.94,2,66,Male,1/13/2024
1291,1062,Accessories,West,2946.36,6,40,Female,1/19/2024
1292,1050,Apparel,North,1240.08,5,38,Non-Binary,1/30/2024
1293,1144,Sneakers,South,842.97,4,33,Female,3/26/2024
1294,1034,Accessories,South,199.85,3,38,Male,4/12/2024
1295,1086,Electronics,West,223.22,2,67,Non-Binary,1/20/2024
1296,1130,Electronics,East,1793.25,5,33,Male,5/3/2024
1297,1033,Apparel,East,3050.39,7,55,Male,3/10/2024
1298,1188,Electronics,West,380.96,2,53,Male,5/1/2024
1299,1079,Sneakers,West,1397.61,4,55,Male,3/22/2024
1300,1159,Apparel,West,449.3,1,66,Male,3/9/2024
1301,1094,Electronics,West,418.04,9,55,Non-Binary,4/21/2024
1302,1154,Apparel,East,3655.31,8,58,Male,5/27/2024
1303,1061,Accessories,West,1833.69,4,21,Female,2/20/2024
1304,1062,Accessories,South,347.92,8,47,Male,4/24/2024
1305,1036,Home Goods,East,580.04,6,52,Non-Binary,1/12/2024
1306,1094,Electronics,East,1493.98,5,63,Male,1/9/2024
1307,1107,Sneakers,West,821.38,7,39,Male,3/27/2024
1308,1047,Home Goods,North,744.17,2,21,Female,2/7/2024
1309,1054,Apparel,North,1957.84,9,25,Male,2/11/2024
1310,1182,Sneakers,West,124.39,10,26,Female,5/6/2024
1311,1087,Electronics,West,556.03,7,44,Male,3/8/2024
1312,1184,Sneakers,West,1012.56,5,63,Male,5/23/2024
1313,1110,Apparel,East,2509.54,6,70,Male,1/2/2024
1314,1069,Accessories,South,407.14,1,42,Non-Binary,1/28/2024
1315,1088,Apparel,West,938.62,2,53,Male,2/15/2024
1316,1025,Sneakers,East,473.28,1,24,Non-Binary,2/15/2024
1317,1171,Home Goods,East,3641.4,10,38,Non-Binary,5/13/2024
1318,1093,Electronics,South,460.43,2,43,Female,3/25/2024
1319,1002,Home Goods,West,140.74,2,28,Female,1/11/2024
1320,1065,Apparel,South,2231.54,7,52,Non-Binary,3/21/2024
1321,1043,Apparel,East,2242.71,7,65,Female,4/2/2024
1322,1194,Electronics,South,207.07,3,43,Male,5/21/2024
1323,1079,Sneakers,South,2866.48,9,22,Non-Binary,5/24/2024
1324,1052,Sneakers,South,676,2,24,Male,1/12/2024
1325,1048,Apparel,East,386.28,2,63,Female,3/23/2024
1326,1072,Home Goods,North,3856.57,10,64,Male,5/24/2024
1327,1095,Home Goods,West,688.71,7,69,Non-Binary,1/21/2024
1328,1172,Sneakers,North,3261.87,8,60,Non-Binary,2/5/2024
1329,1024,Electronics,East,1223.33,8,68,Female,4/28/2024
1330,1178,Electronics,North,1049.6,4,70,Male,3/23/2024
1331,1010,Sneakers,West,2993.49,6,67,Female,3/23/2024
1332,1194,Electronics,North,974.39,4,47,Female,3/30/2024
1333,1030,Accessories,South,697.64,3,40,Male,5/3/2024
1334,1189,Home Goods,North,1032,6,65,Non-Binary,5/14/2024
1335,1109,Accessories,North,2450.44,10,37,Female,4/7/2024
1336,1028,Apparel,West,1557.96,7,34,Male,4/16/2024
1337,1104,Electronics,North,432.12,6,44,Female,1/18/2024
1338,1028,Apparel,East,709.8,7,32,Male,3/20/2024
1339,1120,Apparel,West,563.85,9,67,Female,3/26/2024
1340,1051,Home Goods,North,484.9,1,63,Female,4/4/2024
1341,1191,Electronics,East,1154.85,10,62,Male,5/1/2024
1342,1142,Sneakers,South,692.09,4,42,Male,5/11/2024
1343,1003,Home Goods,North,1429.18,5,40,Female,5/1/2024
1344,1168,Accessories,West,1104.07,5,28,Female,3/12/2024
1345,1136,Apparel,North,97.74,1,56,Non-Binary,5/30/2024
1346,1185,Apparel,North,3146.77,8,62,Female,5/23/2024
1347,1185,Apparel,North,740.69,2,67,Female,3/2/2024
1348,1061,Accessories,South,1031.61,5,64,Non-Binary,2/2/2024
1349,1103,Home Goods,East,2283.49,8,70,Male,2/25/2024
1350,1055,Apparel,East,1786.67,6,65,Male,4/29/2024
1351,1079,Sneakers,West,125.73,1,54,Male,2/5/2024
1352,1076,Sneakers,South,1346.6,4,42,Male,1/12/2024
1353,1090,Accessories,West,219.99,8,55,Non-Binary,5/10/2024
1354,1162,Sneakers,North,1304.44,3,51,Non-Binary,4/15/2024
1355,1128,Accessories,North,261.4,1,36,Male,4/24/2024
1356,1044,Home Goods,North,4232.75,9,43,Male,5/27/2024
1357,1186,Electronics,North,561.51,4,18,Non-Binary,1/5/2024
1358,1041,Home Goods,East,1573.15,7,30,Female,5/12/2024
1359,1023,Home Goods,North,308.77,4,25,Male,1/4/2024
1360,1100,Accessories,North,375.4,7,20,Male,5/6/2024
1361,1135,Accessories,West,1721.69,4,56,Female,3/2/2024
1362,1042,Sneakers,South,17.67,1,24,Female,3/31/2024
1363,1142,Sneakers,North,2885.7,8,38,Non-Binary,1/26/2024
1364,1094,Electronics,West,1859.06,7,59,Male,2/9/2024
1365,1184,Sneakers,South,490.85,1,18,Female,2/27/2024
1366,1108,Electronics,North,2692.44,6,47,Non-Binary,4/10/2024
1367,1063,Home Goods,East,277.33,3,36,Female,1/17/2024
1368,1076,Sneakers,West,366.54,8,29,Male,1/8/2024
1369,1163,Electronics,North,986.7,3,43,Female,3/9/2024
1370,1074,Home Goods,East,1968.74,8,24,Male,5/8/2024
1371,1172,Sneakers,North,897.13,2,28,Male,2/4/2024
1372,1031,Home Goods,West,1213.77,3,53,Male,3/11/2024
1373,1184,Sneakers,North,777.33,2,61,Non-Binary,1/3/2024
1374,1103,Home Goods,North,3746.3,8,39,Female,5/10/2024
1375,1112,Apparel,East,1261.01,4,24,Female,2/15/2024
1376,1106,Sneakers,East,466.94,2,22,Male,1/18/2024
1377,1057,Sneakers,South,1814.94,6,35,Non-Binary,5/4/2024
1378,1026,Electronics,East,1119.6,6,28,Female,3/8/2024
1379,1040,Sneakers,East,858.72,8,49,Non-Binary,1/5/2024
1380,1068,Apparel,East,669.39,4,50,Non-Binary,5/16/2024
1381,1188,Electronics,East,499.47,4,52,Male,1/19/2024
1382,1025,Sneakers,South,1724.18,4,24,Female,4/7/2024
1383,1192,Electronics,South,938.97,10,25,Non-Binary,2/5/2024
1384,1138,Apparel,North,3166.03,7,42,Female,1/21/2024
1385,1196,Home Goods,West,566.59,2,37,Male,2/23/2024
1386,1003,Home Goods,North,2884.17,6,37,Female,3/15/2024
1387,1106,Sneakers,South,440.46,3,18,Female,2/9/2024
1388,1007,Sneakers,North,1644.08,4,52,Female,3/16/2024
1389,1169,Accessories,West,27.81,2,37,Non-Binary,5/9/2024
1390,1052,Sneakers,East,381.1,10,55,Female,3/6/2024
1391,1011,Apparel,East,1101.35,3,42,Male,4/13/2024
1392,1022,Apparel,North,2035.33,5,20,Male,3/5/2024
1393,1057,Sneakers,West,3883.02,10,20,Female,4/20/2024
1394,1054,Apparel,East,2576.79,9,57,Female,3/1/2024
1395,1162,Sneakers,South,783.74,3,68,Non-Binary,1/10/2024
1396,1101,Accessories,North,732.97,3,44,Non-Binary,5/7/2024
1397,1193,Electronics,East,4204.22,9,58,Non-Binary,4/23/2024
1398,1102,Home Goods,East,467.01,4,49,Male,2/14/2024
1399,1030,Accessories,East,1405.12,9,66,Female,5/19/2024
1400,1164,Sneakers,West,778.77,4,21,Male,5/6/2024
1401,1158,Accessories,East,2124.04,5,40,Non-Binary,4/27/2024
1402,1074,Home Goods,East,44.18,1,69,Female,2/12/2024
1403,1064,Electronics,North,264.97,3,61,Female,5/8/2024
1404,1187,Accessories,East,1329.17,3,69,Non-Binary,3/6/2024
1405,1124,Apparel,East,418.37,7,57,Male,2/28/2024
1406,1070,Accessories,East,779.65,7,22,Non-Binary,4/30/2024
1407,1013,Sneakers,East,662.04,3,19,Female,2/18/2024
1408,1151,Accessories,South,724.56,3,24,Male,2/9/2024
1409,1183,Apparel,West,2967.46,6,21,Male,3/3/2024
1410,1168,Accessories,South,2940.48,8,49,Male,4/7/2024
1411,1089,Sneakers,East,659.98,6,63,Non-Binary,4/4/2024
1412,1106,Sneakers,West,1457.11,3,18,Female,4/16/2024
1413,1003,Home Goods,East,127.64,5,56,Female,2/7/2024
1414,1157,Electronics,West,1595.92,5,45,Male,3/23/2024
1415,1024,Electronics,North,827.14,3,66,Female,5/16/2024
1416,1075,Accessories,East,115.29,3,28,Female,2/11/2024
1417,1088,Apparel,South,804.03,4,29,Female,2/19/2024
1418,1070,Accessories,West,935.55,9,61,Non-Binary,1/26/2024
1419,1107,Sneakers,East,2420.08,10,22,Female,5/18/2024
1420,1197,Accessories,South,234.23,1,60,Non-Binary,1/6/2024
1421,1042,Sneakers,East,2526.78,6,54,Male,2/17/2024
1422,1142,Sneakers,South,635.5,7,67,Non-Binary,1/24/2024
1423,1059,Apparel,West,93.73,1,67,Female,5/4/2024
1424,1157,Electronics,South,2017.58,5,62,Non-Binary,3/2/2024
1425,1189,Home Goods,East,377.01,1,31,Non-Binary,2/19/2024
1426,1151,Accessories,North,3497.54,8,29,Non-Binary,1/13/2024
1427,1190,Sneakers,West,2611.97,6,50,Non-Binary,3/26/2024
1428,1181,Sneakers,East,117.75,1,36,Non-Binary,5/12/2024
1429,1081,Apparel,South,199.58,2,29,Male,2/10/2024
1430,1122,Electronics,West,761.42,2,57,Non-Binary,4/4/2024
1431,1110,Apparel,West,2309.82,10,65,Female,4/21/2024
1432,1190,Sneakers,East,3715.21,8,41,Male,5/6/2024
1433,1148,Sneakers,West,1184.81,3,46,Male,5/28/2024
1434,1151,Accessories,West,871.12,7,20,Female,4/16/2024
1435,1158,Accessories,North,182.2,1,66,Non-Binary,2/5/2024
1436,1101,Accessories,North,294.91,3,44,Female,4/25/2024
1437,1020,Apparel,West,1068.45,9,64,Female,1/3/2024
1438,1064,Electronics,South,1371.18,3,44,Female,3/23/2024
1439,1023,Home Goods,West,1498.24,3,39,Male,1/26/2024
1440,1004,Apparel,South,1596.17,4,55,Female,3/28/2024
1441,1145,Sneakers,North,740.12,2,35,Non-Binary,2/1/2024
1442,1169,Accessories,West,767.47,7,23,Female,3/24/2024
1443,1176,Home Goods,East,517.44,2,33,Non-Binary,1/3/2024
1444,1152,Electronics,West,1554.86,9,64,Male,4/10/2024
1445,1177,Accessories,South,1898.12,6,49,Male,1/30/2024
1446,1018,Apparel,West,886.68,10,29,Male,5/30/2024
1447,1008,Electronics,East,1112.71,5,62,Non-Binary,3/11/2024
1448,1040,Sneakers,East,1141.66,5,64,Non-Binary,4/10/2024
1449,1110,Apparel,East,3249.02,7,48,Male,5/22/2024
1450,1065,Apparel,South,246.76,7,47,Female,3/31/2024
1451,1108,Electronics,North,3285.43,9,65,Non-Binary,4/21/2024
1452,1146,Home Goods,South,1363.04,3,24,Male,4/19/2024
1453,1007,Sneakers,North,1458.83,7,36,Non-Binary,4/30/2024
1454,1090,Accessories,West,1165.51,3,20,Non-Binary,5/22/2024
1455,1163,Electronics,North,326.25,2,62,Male,2/20/2024
1456,1013,Sneakers,East,3902.33,9,29,Female,1/30/2024
1457,1130,Electronics,East,142.89,6,22,Non-Binary,4/15/2024
1458,1173,Home Goods,North,190.88,1,64,Non-Binary,5/23/2024
1459,1006,Accessories,South,3308.87,10,38,Female,5/15/2024
1460,1171,Home Goods,South,2021.25,7,49,Female,3/14/2024
1461,1085,Accessories,West,1274.61,3,57,Non-Binary,2/28/2024
1462,1132,Electronics,South,853.25,3,51,Female,3/26/2024
1463,1081,Apparel,South,775.12,3,37,Non-Binary,5/13/2024
1464,1193,Electronics,East,122.99,2,27,Female,2/4/2024
1465,1135,Accessories,East,2351.17,8,67,Non-Binary,4/8/2024
1466,1107,Sneakers,East,503.83,10,31,Male,5/18/2024
1467,1141,Sneakers,North,123.81,2,59,Non-Binary,5/23/2024
1468,1185,Apparel,North,3405.54,7,31,Non-Binary,5/10/2024
1469,1182,Sneakers,West,962.95,2,21,Female,5/13/2024
1470,1001,Sneakers,South,59.54,4,38,Non-Binary,2/4/2024
1471,1024,Electronics,West,516.1,7,25,Male,3/16/2024
1472,1052,Sneakers,West,763.29,2,64,Female,4/17/2024
1473,1164,Sneakers,South,736.61,4,43,Male,2/25/2024
1474,1006,Accessories,East,2232.1,5,38,Male,1/8/2024
1475,1134,Electronics,North,2551.57,7,26,Female,4/8/2024
1476,1081,Apparel,West,993.13,2,45,Non-Binary,5/7/2024
1477,1086,Electronics,North,1141.64,8,65,Male,5/29/2024
1478,1141,Sneakers,East,67.12,1,44,Non-Binary,5/14/2024
1479,1136,Apparel,East,1244.34,3,38,Male,3/26/2024
1480,1105,Apparel,North,125.49,1,38,Non-Binary,5/18/2024
1481,1021,Apparel,South,235.11,4,34,Male,2/19/2024
1482,1121,Electronics,West,547.11,8,49,Non-Binary,1/7/2024
1483,1158,Accessories,West,3346.94,9,69,Male,3/9/2024
1484,1141,Sneakers,North,675.67,2,55,Male,3/28/2024
1485,1188,Electronics,South,2833.62,7,67,Non-Binary,1/10/2024
1486,1162,Sneakers,East,1789,10,42,Female,4/11/2024
1487,1112,Apparel,West,249.06,2,66,Female,1/17/2024
1488,1036,Home Goods,West,3996.78,8,22,Female,4/6/2024
1489,1000,Accessories,North,1876.69,4,27,Female,4/2/2024
1490,1047,Home Goods,East,2479.24,6,48,Non-Binary,4/14/2024
1491,1117,Home Goods,North,1053.27,6,64,Non-Binary,4/3/2024
1492,1186,Electronics,West,1101.98,6,19,Male,4/5/2024
1493,1167,Sneakers,East,406.13,5,22,Non-Binary,4/15/2024
1494,1028,Apparel,South,2504.57,6,59,Non-Binary,3/18/2024
1495,1149,Home Goods,East,154.8,5,59,Male,1/2/2024
1496,1168,Accessories,East,1002.84,10,47,Female,4/9/2024
1497,1174,Sneakers,North,3957.32,8,28,Non-Binary,1/14/2024
1498,1014,Accessories,West,2240.67,7,55,Male,5/14/2024
1499,1007,Sneakers,South,1392.82,5,68,Non-Binary,1/1/2024
1500,1182,Sneakers,South,1935.53,8,34,Non-Binary,2/3/2024
1501,1100,Accessories,North,1112.39,6,60,Female,3/13/2024
1502,1162,Sneakers,South,1371.11,3,25,Non-Binary,4/23/2024
1503,1007,Sneakers,East,238.56,3,40,Male,1/7/2024
1504,1151,Accessories,North,4621.54,10,44,Male,1/29/2024
1505,1195,Sneakers,West,445.77,6,69,Female,5/25/2024
1506,1168,Accessories,East,1180.31,6,64,Non-Binary,1/31/2024
1507,1012,Electronics,North,327.62,6,55,Male,1/8/2024
1508,1119,Home Goods,South,3326.49,10,32,Non-Binary,4/17/2024
1509,1074,Home Goods,West,763.37,2,47,Non-Binary,2/16/2024
1510,1080,Home Goods,East,1054.7,8,36,Non-Binary,3/1/2024
1511,1116,Electronics,North,816.13,4,48,Female,5/25/2024
1512,1185,Apparel,East,41.67,2,43,Male,4/1/2024
1513,1164,Sneakers,East,649.68,2,48,Non-Binary,2/19/2024
1514,1069,Accessories,South,1864.07,4,22,Non-Binary,3/12/2024
1515,1025,Sneakers,East,643.66,4,27,Non-Binary,2/27/2024
1516,1158,Accessories,East,782.24,8,70,Male,1/4/2024
1517,1052,Sneakers,East,2343.4,5,55,Male,5/29/2024
1518,1020,Apparel,West,421.57,9,44,Male,2/27/2024
1519,1059,Apparel,East,242.76,3,66,Male,2/22/2024
1520,1080,Home Goods,North,1019.56,6,35,Male,2/18/2024
1521,1004,Apparel,South,209.03,1,61,Female,1/7/2024
1522,1082,Accessories,South,1649.82,9,70,Female,2/29/2024
1523,1137,Home Goods,North,2403.65,7,49,Female,3/21/2024
1524,1003,Home Goods,South,226.26,9,34,Male,1/6/2024
1525,1152,Electronics,West,1300.75,7,52,Female,3/13/2024
1526,1081,Apparel,North,411.98,10,31,Male,4/10/2024
1527,1015,Electronics,South,388.08,5,59,Male,5/12/2024
1528,1179,Sneakers,North,2674.52,9,32,Male,4/20/2024
1529,1043,Apparel,West,348.26,2,40,Non-Binary,4/19/2024
1530,1055,Apparel,North,352.5,6,67,Female,2/3/2024
1531,1153,Home Goods,East,838.64,4,53,Non-Binary,4/18/2024
1532,1155,Apparel,West,240.88,1,45,Male,2/3/2024
1533,1151,Accessories,West,4869.31,10,38,Non-Binary,3/13/2024
1534,1178,Electronics,East,1915.53,6,18,Male,5/27/2024
1535,1009,Electronics,South,4227.86,9,37,Female,5/16/2024
1536,1056,Accessories,North,1944.2,9,69,Female,3/25/2024
1537,1168,Accessories,South,206.12,1,52,Non-Binary,2/20/2024
1538,1046,Electronics,West,2465.93,5,41,Male,5/21/2024
1539,1044,Home Goods,North,2062.03,10,64,Non-Binary,4/22/2024
1540,1024,Electronics,East,2913.85,10,57,Non-Binary,2/29/2024
1541,1042,Sneakers,South,2518.02,9,57,Non-Binary,5/7/2024
1542,1175,Accessories,West,89.72,3,35,Male,3/30/2024
1543,1007,Sneakers,South,4119.43,10,39,Female,5/8/2024
1544,1090,Accessories,West,1090.21,5,39,Non-Binary,2/27/2024
1545,1124,Apparel,South,305.62,7,24,Non-Binary,2/1/2024
1546,1023,Home Goods,South,595.97,2,47,Female,3/31/2024
1547,1190,Sneakers,South,395.47,1,33,Male,1/31/2024
1548,1123,Accessories,West,1506.85,4,53,Female,3/16/2024
1549,1153,Home Goods,West,3040.69,8,59,Female,2/15/2024
1550,1102,Home Goods,East,1373.61,9,21,Female,3/24/2024
1551,1183,Apparel,South,3997.57,9,20,Non-Binary,5/31/2024
1552,1011,Apparel,South,4361.78,9,22,Male,4/19/2024
1553,1044,Home Goods,South,986.22,4,70,Male,4/28/2024
1554,1063,Home Goods,North,323.84,5,64,Male,5/19/2024
1555,1043,Apparel,South,1596.03,4,70,Female,5/15/2024
1556,1165,Electronics,East,2744.12,7,67,Non-Binary,2/2/2024
1557,1044,Home Goods,East,1255.08,5,28,Non-Binary,1/21/2024
1558,1133,Apparel,North,671.7,9,31,Non-Binary,2/5/2024
1559,1181,Sneakers,West,3780.9,9,31,Female,1/8/2024
1560,1111,Accessories,North,1498.15,9,33,Non-Binary,5/9/2024
1561,1032,Apparel,East,66.41,6,40,Female,5/12/2024
1562,1043,Apparel,North,2038.52,6,46,Male,3/19/2024
1563,1077,Apparel,North,253.9,1,69,Non-Binary,5/24/2024
1564,1187,Accessories,North,1925.58,5,58,Non-Binary,1/26/2024
1565,1048,Apparel,East,977.4,3,40,Male,5/7/2024
1566,1123,Accessories,South,635.46,2,34,Male,4/26/2024
1567,1008,Electronics,South,1513.86,5,24,Non-Binary,4/9/2024
1568,1071,Accessories,West,586.48,3,66,Male,5/31/2024
1569,1007,Sneakers,East,576.73,2,40,Male,1/6/2024
1570,1031,Home Goods,West,2388.17,5,48,Male,2/8/2024
1571,1049,Apparel,North,1456.44,7,69,Female,3/26/2024
1572,1165,Electronics,South,2105.82,10,32,Male,1/31/2024
1573,1094,Electronics,East,2259.15,7,44,Male,3/21/2024
1574,1136,Apparel,South,776.93,3,45,Male,5/28/2024
1575,1185,Apparel,South,1886.48,8,53,Male,2/24/2024
1576,1065,Apparel,North,1623,6,65,Non-Binary,4/19/2024
1577,1001,Sneakers,South,2245.39,7,28,Male,5/24/2024
1578,1113,Apparel,East,878.52,4,64,Female,1/26/2024
1579,1094,Electronics,West,2169.57,9,29,Female,3/15/2024
1580,1156,Home Goods,South,2887.13,7,18,Female,4/29/2024
1581,1152,Electronics,East,517.95,5,36,Non-Binary,4/12/2024
1582,1048,Apparel,East,1432.05,7,70,Non-Binary,5/29/2024
1583,1040,Sneakers,South,175.3,2,29,Non-Binary,4/7/2024
1584,1086,Electronics,South,109.21,1,24,Female,2/11/2024
1585,1152,Electronics,West,264.37,1,30,Female,2/5/2024
1586,1159,Apparel,West,1359.29,3,58,Female,1/16/2024
1587,1013,Sneakers,South,307.63,1,30,Non-Binary,3/11/2024
1588,1086,Electronics,East,601.24,3,48,Non-Binary,1/7/2024
1589,1000,Accessories,West,492.58,2,41,Male,5/8/2024
1590,1134,Electronics,North,985.17,9,60,Male,3/18/2024
1591,1167,Sneakers,South,2015.16,5,27,Non-Binary,4/11/2024
1592,1137,Home Goods,North,3254.2,9,54,Non-Binary,3/21/2024
1593,1073,Accessories,North,2638.57,10,53,Female,5/26/2024
1594,1039,Accessories,West,3338.11,10,27,Female,5/21/2024
1595,1065,Apparel,East,3995.55,10,48,Male,3/28/2024
1596,1198,Sneakers,East,1420.2,6,22,Female,1/22/2024
1597,1019,Accessories,South,164.11,3,27,Non-Binary,3/12/2024
1598,1024,Electronics,North,2940.07,8,40,Female,4/3/2024
1599,1121,Electronics,West,1228.36,4,68,Male,5/4/2024
1600,1123,Accessories,East,2995.12,9,64,Non-Binary,5/30/2024
1601,1007,Sneakers,East,1890.92,7,30,Male,4/5/2024
1602,1091,Sneakers,West,952.67,3,24,Non-Binary,3/7/2024
1603,1165,Electronics,South,669.45,3,20,Female,5/17/2024
1604,1158,Accessories,South,2170.8,7,26,Male,2/2/2024
1605,1125,Apparel,East,127.5,5,53,Non-Binary,5/25/2024
1606,1047,Home Goods,South,1989.91,9,49,Male,1/5/2024
1607,1039,Accessories,South,1328.56,7,39,Male,4/28/2024
1608,1045,Sneakers,East,397.07,3,68,Non-Binary,3/18/2024
1609,1011,Apparel,West,373.36,4,22,Male,2/18/2024
1610,1128,Accessories,West,973.89,2,20,Male,1/26/2024
1611,1176,Home Goods,West,2837.06,6,38,Non-Binary,2/7/2024
1612,1111,Accessories,East,728.03,8,23,Female,3/11/2024
1613,1035,Home Goods,North,68.11,1,42,Non-Binary,2/4/2024
1614,1077,Apparel,North,1109.1,7,61,Female,4/8/2024
1615,1039,Accessories,East,202.48,5,19,Non-Binary,2/26/2024
1616,1046,Electronics,North,1657.69,6,59,Male,2/17/2024
1617,1107,Sneakers,West,1216.2,9,48,Female,4/3/2024
1618,1129,Home Goods,South,200.22,1,53,Female,4/7/2024
1619,1014,Accessories,East,250.01,5,29,Female,3/16/2024
1620,1183,Apparel,East,3641.09,9,52,Non-Binary,2/7/2024
1621,1181,Sneakers,South,2710.2,8,54,Female,3/2/2024
1622,1134,Electronics,East,878.71,2,34,Female,3/6/2024
1623,1063,Home Goods,East,2866.03,7,40,Non-Binary,4/5/2024
1624,1016,Home Goods,West,1990.43,7,37,Non-Binary,1/29/2024
1625,1009,Electronics,South,2266.16,5,49,Non-Binary,4/9/2024
1626,1111,Accessories,North,397.24,5,52,Male,3/4/2024
1627,1073,Accessories,West,1491.14,6,65,Male,1/28/2024
1628,1169,Accessories,West,981.48,3,58,Non-Binary,5/17/2024
1629,1119,Home Goods,North,299.79,6,22,Non-Binary,3/29/2024
1630,1072,Home Goods,North,255.94,6,49,Male,2/10/2024
1631,1028,Apparel,East,1418.63,10,61,Male,4/26/2024
1632,1125,Apparel,North,86.63,2,63,Non-Binary,1/18/2024
1633,1058,Accessories,North,1161.41,9,22,Non-Binary,5/27/2024
1634,1103,Home Goods,East,2308.68,10,18,Female,2/4/2024
1635,1082,Accessories,South,2496.85,9,40,Female,1/30/2024
1636,1104,Electronics,West,411.48,2,61,Female,5/7/2024
1637,1139,Apparel,South,1975.94,5,37,Non-Binary,2/29/2024
1638,1039,Accessories,East,547.69,5,44,Female,1/19/2024
1639,1094,Electronics,South,895.86,4,51,Female,2/22/2024
1640,1098,Accessories,North,375.91,7,45,Female,5/9/2024
1641,1102,Home Goods,East,1640.73,9,26,Male,4/9/2024
1642,1052,Sneakers,South,2545.05,8,21,Male,4/22/2024
1643,1090,Accessories,South,1457.67,4,60,Non-Binary,2/14/2024
1644,1085,Accessories,East,489.84,3,58,Non-Binary,5/20/2024
1645,1129,Home Goods,West,649.33,2,70,Non-Binary,3/27/2024
1646,1091,Sneakers,East,2325.26,7,41,Male,5/6/2024
1647,1071,Accessories,East,2288.44,8,18,Female,3/14/2024
1648,1018,Apparel,West,820.91,4,20,Male,1/3/2024
1649,1043,Apparel,East,41.01,4,61,Non-Binary,5/7/2024
1650,1136,Apparel,South,1941.17,5,64,Female,1/4/2024
1651,1093,Electronics,North,2423.21,5,67,Male,4/20/2024
1652,1062,Accessories,South,2561.41,9,26,Non-Binary,5/22/2024
1653,1148,Sneakers,South,1916.26,10,27,Female,2/19/2024
1654,1066,Electronics,South,4049.73,10,43,Female,5/23/2024
1655,1111,Accessories,South,671.94,4,49,Male,1/26/2024
1656,1095,Home Goods,South,3348.81,8,58,Female,2/19/2024
1657,1056,Accessories,North,33.75,1,69,Male,5/22/2024
1658,1056,Accessories,South,2689.81,8,57,Female,4/1/2024
1659,1140,Sneakers,South,188.68,3,19,Non-Binary,2/4/2024
1660,1108,Electronics,North,1668.67,4,43,Female,4/12/2024
1661,1043,Apparel,South,452.82,2,49,Female,1/16/2024
1662,1169,Accessories,East,1886.83,10,43,Male,4/18/2024
1663,1009,Electronics,West,871.61,5,64,Female,4/7/2024
1664,1100,Accessories,East,388.06,1,63,Non-Binary,4/8/2024
1665,1040,Sneakers,East,50,4,30,Male,4/18/2024
1666,1196,Home Goods,South,2560.53,10,31,Male,4/21/2024
1667,1153,Home Goods,West,1058.43,4,48,Female,3/4/2024
1668,1152,Electronics,West,280.87,6,18,Non-Binary,1/4/2024
1669,1152,Electronics,East,200.21,1,33,Female,2/16/2024
1670,1043,Apparel,East,2171.81,9,55,Male,5/16/2024
1671,1121,Electronics,East,370.82,6,40,Female,4/25/2024
1672,1056,Accessories,East,1123.31,7,59,Female,5/21/2024
1673,1010,Sneakers,North,3097.57,8,44,Non-Binary,2/22/2024
1674,1186,Electronics,East,4458.22,9,66,Female,5/20/2024
1675,1144,Sneakers,West,3152.85,8,47,Female,5/19/2024
1676,1159,Apparel,East,3977.22,10,40,Female,2/14/2024
1677,1011,Apparel,West,135.5,2,39,Male,2/5/2024
1678,1105,Apparel,South,643.93,5,39,Female,5/30/2024
1679,1153,Home Goods,West,985.84,6,67,Male,1/27/2024
1680,1135,Accessories,South,593.5,3,44,Male,5/5/2024
1681,1166,Home Goods,North,806.46,2,32,Male,2/28/2024
1682,1163,Electronics,South,21.69,1,34,Female,2/6/2024
1683,1146,Home Goods,West,1662.04,9,70,Non-Binary,2/24/2024
1684,1143,Accessories,East,740.42,3,25,Male,3/23/2024
1685,1084,Home Goods,West,545.15,6,66,Male,5/9/2024
1686,1156,Home Goods,West,750.69,3,46,Non-Binary,5/12/2024
1687,1128,Accessories,West,267.38,1,55,Non-Binary,4/9/2024
1688,1114,Home Goods,East,541.86,3,69,Female,1/5/2024
1689,1032,Apparel,East,226.49,3,31,Female,5/3/2024
1690,1182,Sneakers,South,1679.15,6,39,Female,1/30/2024
1691,1101,Accessories,West,775.5,5,54,Non-Binary,1/20/2024
1692,1164,Sneakers,South,429.68,1,57,Non-Binary,1/8/2024
1693,1101,Accessories,East,240.44,10,37,Male,3/30/2024
1694,1116,Electronics,South,342.38,3,33,Male,5/13/2024
1695,1072,Home Goods,North,2004.65,8,39,Non-Binary,2/20/2024
1696,1095,Home Goods,West,149.42,8,40,Male,3/5/2024
1697,1044,Home Goods,North,1348.19,3,60,Non-Binary,3/20/2024
1698,1166,Home Goods,South,99.03,5,67,Non-Binary,4/3/2024
1699,1073,Accessories,South,1628.33,9,47,Male,5/6/2024
1700,1052,Sneakers,West,445.88,7,63,Non-Binary,4/14/2024
1701,1175,Accessories,North,2883.58,7,49,Non-Binary,4/7/2024
1702,1016,Home Goods,West,1115.39,3,43,Non-Binary,4/7/2024
1703,1049,Apparel,West,3336.66,7,30,Non-Binary,2/4/2024
1704,1000,Accessories,North,1465.25,3,53,Female,4/8/2024
1705,1193,Electronics,West,1644.17,4,60,Male,4/7/2024
1706,1022,Apparel,North,206.27,1,67,Non-Binary,1/15/2024
1707,1182,Sneakers,North,1465.49,4,44,Male,2/16/2024
1708,1038,Apparel,South,349.72,2,54,Female,4/2/2024
